,user,collateral,debt,available_borrow,threshold,ltv,healthf,amount,ethdebt,emode,cbeth_collateral,reth_collateral,reth_price,cbeth_price,eth_price,steth_price,collateral_reth_calc,collateral_cbeth_calc,collateral_steth_calc,ethdebt_calc,diff_collateral,diff_debt,usdc,usdc_price,usdc_decimals,usdc_threshold,usdc_ethreshold,usdt,usdt_price,usdt_decimals,usdt_threshold,usdt_ethreshold,dai,dai_price,dai_decimals,dai_threshold,dai_ethreshold,lusd,lusd_price,lusd_decimals,lusd_threshold,lusd_ethreshold,usdc_debt,usdt_debt,dai_debt,lusd_debt,debt_stable_calc,diff_debt_stable,usdc_collateral,dai_collateral,collateral_stable_calc
30,0x523b27014b865c4d8f3dac9c6e3b1bad13d22b87,1224861.69462065,724688.13102832,12046643825993,8000,6900,1.35215317284978,631.0289897113556,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,1225095.0730507397,0.0,0.00019053451594954135,1.0,0.0,100021167,6,0.76,0,724872636459.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,724688.1926166529,0.0,0.0,724688.1926166529,8.498598273015593e-08,0,0,0.0
31,0xb7f71eeb90ba9fafa61f5bb157210d161c3984da,1207656.06292772,636169.22106656,19711346235357,8000,6900,1.5186601588842004,622.1649257666506,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,1207886.1630911005,0.0,0.00019053451594718427,1.0,0.0,100021167,6,0.76,0,636331189603.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,636169.2751318056,0.0,0.0,636169.2751318056,8.49856355236387e-08,0,0,0.0
32,0xadcefc0a2b2b480adff7f9ec11443792c31ebb29,1190703.06936295,430221.2858822,39136383197824,7999,6900,2.213845331316803,613.4310123618028,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,1190929.9305642473,0.0,0.0001905270987658025,1.0,25138498457.0,100021167,6,0.76,0,405179615295.0,99974555,6,0,0,9.85365652460222e+17,99990000,18,0.77,0,0.0,100695210,18,0,0,25143.819522968395,405076.51734188816,0.985267115894976,0.0,430221.3221319724,8.425843537325134e-08,0,0,0.0
33,0x4e0e46a5097364dae78cd04feddeee18758e018c,1123135.39740384,403206.59579469,37175682841396,8000,6900,2.2284067951621114,578.6212420924047,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,1123349.393463132,0.0,0.00019053451595119712,1.0,0.0,100021167,6,0.76,0,201131701563.0,99974555,6,0,0,0.0,99990000,18,0.77,0,2.007306093677082e+23,100695210,18,0,0,0.0,201080.52360153728,0.0,202126.10863709345,403206.63223863073,9.038527914267388e-08,0,0,0.0
34,0x130b261da8c75ed5103625577abdef1d0421a161,1090111.87938188,505387.25496705,24678994180645,8000,6900,1.7255866564390472,561.6080582320269,0.04067539041711777,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,1090319.583321146,69.95750787994372,0.00019053451594694152,0.9998615448516104,365988194645.0,100021167,6,0.76,0,139287127434.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,366065.66336616053,139251.6858244244,0.0,0.0,505317.34919058497,0.00013832120968222339,0,0,0.0
35,0x5fc9f68333645f713a13f3b3fb9a0f3dedf0f8a7,1038654.36017907,595188.28520704,12148322331652,8000,6900,1.3960682842643954,535.097974278705,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,1038852.2596848233,0.0,0.0001905345159473301,1.0,595062371557.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,595188.3284091875,0.0,0.0,0.0,595188.3284091875,7.25856817810648e-08,0,0,0.0
36,0xee06ede6a039e31e9b9f06144b06125b2bd3488d,1022241.34170193,450039.6225449,25530690322943,8000,6900,1.8171579398655051,526.6422518790001,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,1022436.1139611511,0.0,0.00019053451594589843,1.0,0.0,100021167,6,0.76,0,450154202529.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,450039.6607921665,0.0,0.0,450039.6607921665,8.498644247586477e-08,0,0,0.0
37,0x9b33dd59fa401374f9213d591d0319a9d7e9d2cb,1004418.01466155,43381.37598556,64966705413091,8000,6900,18.522566273524976,517.459961253878,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,1004609.3909617803,0.0,0.0001905345159452954,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,4.308187066663472e+22,100695210,18,0,0,0.0,0.0,0.0,43381.38013969623,43381.38013969623,9.575851699943482e-08,0,0,0.0
38,0xa4f1ad04fe4f0bf1fcab3393829420db6dfc517c,913180.92814996,302533.25157347,32756158885000,8000,6900,2.4147585057854632,470.45608581351894,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,913354.9206360753,0.0,0.00019053451594505885,1.0,302469249867.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,302533.2735331194,0.0,0.0,0.0,302533.2735331194,7.258590348238144e-08,0,0,0.0
39,0x78376289d3d525739a915f7d00373bc7b3abea2d,1018986.61801614,400560.83173124,30855195574619,7970,6959,2.0274881371920253,446.59164595502324,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,867023.9149795334,0.0,0.14913120579783667,1.0,400476092031.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,400560.86080540024,0.0,0.0,0.0,400560.86080540024,7.258363265343892e-08,0,0,0.0
40,0x6576f802d9b685896e1b710cccae9af8f3ce368f,855137.82665581,441401.33318264,14864376720987,8000,6900,1.5498599797875634,440.5532160802082,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,855300.7599276836,0.0,0.00019053451595143388,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,4.4144553660191386e+23,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,441401.3920482537,0.0,441401.3920482537,1.3336075183299806e-07,0,0,0.0
41,0x3d7639a443fd8b38af95e4e2ea445332f2362ba6,1159632.08126154,371120.37604176,47332370553289,8099,7282,2.5306776001650713,398.8019208176233,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,774243.7768830915,0.0,0.3323367045513198,1.0,371041864548.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,371120.4029794689,0.0,0.0,0.0,371120.4029794689,7.258482863760078e-08,0,0,0.0
42,0x8f54d1cec3fb175db011db61a764e4b199b17ba0,855591.50622918,109781.05556942,49657664489520,8048,7087,6.2723030002004005,368.87215170290756,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,716137.3930594949,0.0,0.1629914651494106,1.0,109757831097.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,109781.0635371083,0.0,0.0,0.0,109781.0635371083,7.257798954470819e-08,0,0,0.0
43,0x7634049875381b273abf264e1eed5ba164b44281,2072566.45306546,1480015.33317297,0,7544,6709,1.0564377930061946,361.9209841003609,0.0,0,86.08960549403038,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,153799.5362919883,702642.226718999,0.0,0.5867723508965156,1.0,624594792961.0,100021167,6,0.76,0,855506133800.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,624727.0009408261,855288.4502642545,0.0,0.0,1480015.4512050806,7.975059985973688e-08,0,0,0.0
44,0xb845d3c82853b362adf47a045c087d52384a7776,765901.3633753,150567.96233145,38962226925715,8021,7053,4.080081008275766,326.1808249957711,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,633255.4100386582,0.0,0.17318934223080085,1.0,105537965727.0,100021167,6,0.76,0,45019123986.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,105560.30494820545,45007.66886990176,0.0,0.0,150567.97381810722,7.628885353760556e-08,0,0,0.0
45,0xb8dbb24a0f27c8a3c26f94ee908f7cd5e47dc819,716838.07443518,110614.38507695,39389625171053,8036,7038,5.20774107468368,324.8632044189335,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,630697.3493106203,0.0,0.12016761971304717,1.0,110590984313.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,110614.39310664956,0.0,0.0,0.0,110614.39310664956,7.259182024839018e-08,0,0,0.0
46,0xcb528700b3a599111d30f96aa2251ddc7fc37e61,601094.33802049,100865.37801032,31388971522382,8000,6900,4.7674978263323355,309.6741081120684,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,601208.8672392255,0.0,0.00019053451595083654,1.0,100844039673.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,100865.38533087759,0.0,0.0,0.0,100865.38533087759,7.257750612150534e-08,0,0,0.0
47,0x224e0319f47ae45a4348dbef85fcaf421e567b29,580993.90575494,223044.58983631,17784120513460,8000,6900,2.083866391671092,299.3186896015576,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,581104.6051475455,0.0,0.00019053451595437028,1.0,20178457654.0,100021167,6,0.76,0,202913511055.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,20182.728828131625,202861.87971211207,0.0,0.0,223044.6085402437,8.38573744493806e-08,0,0,0.0
48,0x4e5a83140d2a69ee421f9b00b92df9ee27d7dffa,580411.29238025,310182.89913558,9030089260679,8000,6900,1.496952395500189,299.0185365876801,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,580521.8807648973,0.0,0.0001905345159531067,1.0,168754705604.0,100021167,6,0.76,0,0.0,99974555,6,0,0,7.631869240218287e+21,99990000,18,0.77,0,1.3283789094617964e+23,100695210,18,0,0,168790.42591253523,0.0,7631.106053294265,133761.39324782655,310182.92521365604,8.407322298007548e-08,0,0,0.0
49,0x20b7807939c774a152b396beb704acac68fa10fe,558974.70183539,200205.46474957,18548707951685,8000,6900,2.233604172731606,287.97475088208944,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,559081.2058096373,0.0,0.0001905345159587177,1.0,200163110756.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,200205.47928165374,0.0,0.0,0.0,200205.47928165374,7.258584949692635e-08,0,0,0.0
50,0xd9c59e1f1a98aa02420b39c3c7dd5cdb396a3a2f,698686.13019574,369782.3130069,12474772994564,7977,7078,1.5072162903766038,279.47274976930333,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,542575.213463532,0.0,0.22343497313804242,1.0,369704084584.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,369782.3398475839,0.0,0.0,0.0,369782.3398475839,7.25850938338736e-08,156181229977,0,156214.28885794923
51,0x36fa95b9edc44322f391ae8025a6151a1b1704ff,504638.61735036,151518.44659736,19668219937439,8000,6900,2.6644339547190428,259.9816765227201,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,504734.7684250519,0.0,0.00019053451596066174,1.0,151486392470.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,151518.45759469416,0.0,0.0,0.0,151518.45759469416,7.258082710066726e-08,0,0,0.0
52,0x146444424f6a61fc8cc05df9225a88217abb032c,490751.93050649,164064.06170928,17455477034020,8000,6900,2.3929771109828812,252.82747943417533,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,490845.43568802625,0.0,0.00019053451596155567,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
53,0x4165fae58519962187f23306dee064106f4b76d3,476318.52743097,102028.46268917,22663132123820,8000,6900,3.73478940975191,245.39162296087616,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,476409.28255103936,0.0,0.00019053451596531316,1.0,0.0,100021167,6,0.76,0,102054439112.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,102028.47135996795,0.0,0.0,102028.47135996795,8.498410856493335e-08,0,0,0.0
54,0xc01f46f418b9d9bacdcaf9453e8f0f1ca818c925,445612.38823299,171425.13289936,13604741498140,8000,6900,2.079566190540319,229.57231529443663,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,445697.2927736859,0.0,0.0001905345159558214,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,1.7144229999074374e+23,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,171425.15576074467,0.0,171425.15576074467,1.3336075220470468e-07,0,0,0.0
55,0x4fbbb92efbb0cfc9e3fc65c1aa2385bc378c3505,416156.2322283,232956.21608516,5419158415237,8000,6900,1.4291311533877902,214.39697880865157,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,416235.52435457346,0.0,0.00019053451596501932,1.0,0.0,100021167,6,0.76,0,152942912173.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,152903.99584899758,0.0,0.0,152903.99584899758,0.3436363346788667,0,0,0.0
56,0x89ba504e163f7429cbca7bc4f85bcc32adaa110b,400429.42350738,283747.61035535,0,8000,6900,1.1289735212385374,206.29478060771626,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,400505.7191337599,0.0,0.00019053451594945695,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
57,0x8542bfa8f543743c7c382e95d95c235b8458aac1,603552.79546164,205886.69763065,21913518093344,7928,7042,2.3240775715407707,200.33094020687884,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,388927.37390612,0.0,0.35560339239479327,1.0,205843141757.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,205886.71257481573,0.0,0.0,0.0,205886.71257481573,7.258441615366206e-08,0,0,0.0
58,0xfd20769fe61f7138cb90b587be1a93dc515d0948,782068.07022861,301338.28684881,25885707185594,7914,7163,2.0539330639038713,199.56106100562195,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,387432.7116454599,0.0,0.5046048721408514,1.0,301274537940.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,301338.3087214458,0.0,0.0,0.0,301338.3087214458,7.258498760011668e-08,119665569188,0,119690.89879903002
59,0x704ee15afe87130f51e2ed34a87a72590a855913,384530.49239024,150128.98732362,11519705242565,8000,6900,2.0490672680624353,198.10390772435196,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,384603.7587214743,0.0,0.00019053451594666353,1.0,0.0,100021167,6,0.76,0,150167210129.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,150129.00008238267,0.0,0.0,150129.00008238267,8.498533754507058e-08,0,0,0.0
60,0xf49592c071ab3448d46411a64d13a47d530221ba,377099.04899492,179757.7819125,8044056189399,8000,6900,1.6782541261150365,194.27534794618217,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,377170.8993796848,0.0,0.00019053451594837323,1.0,179719753680.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,179757.79496026147,0.0,0.0,0.0,179757.79496026147,7.258523842260748e-08,0,0,0.0
61,0x2585c9129606d33e55ba5ead8701589c5f40e2ee,420345.49507336,225798.6497396,6596315839082,7979,6941,1.485366147697603,194.04321274476388,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,376720.2264372749,0.0,0.10378431349305046,1.0,225750881440.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,225798.66612907444,0.0,0.0,0.0,225798.66612907444,7.25844661438496e-08,0,0,0.0
62,0x75086316ae15b560186878cab2aef4db6b924285,385087.9115824,134409.77952836,13415053000921,7990,6974,2.2891581433583075,179.8794771145768,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,349222.40459477523,0.0,0.09313589419165745,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,0.0,0.0,0.0,1.0,35924431988,0,35932.036112518894
63,0x60941b9ae58a077bc8fcfbeee9186d85273b4cde,424936.62279382,160118.72836676,14235115973788,8057,7118,2.138234799122068,177.28165376991416,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,344178.92698583344,0.0,0.1900464480491961,1.0,160084854828.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,160118.73998922147,0.0,0.0,0.0,160118.73998922147,7.258652113828568e-08,0,0,0.0
64,0x70cf98ec532e39d20b3d067bd942a33547ae5bd2,324296.72626234,81478.14462847,14228659649254,8000,6900,3.1841346190794053,167.0724429026496,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,324358.51597913326,0.0,0.00019053450679393417,1.0,0.0,100021167,6,0.76,0,81498887956.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,81478.1505639596,0.0,0.0,81478.1505639596,7.284762828145374e-08,0,0,0.0
65,0x3a5ae94655809bc48dc0b1f9e9ac1dc6f775235b,311258.33769612,100.07161167,21466818139865,8000,6900,2488.2847992698867,160.35527540491358,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,311317.64314998296,0.0,0.00019053450680841302,1.0,100050440.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,100.0716176766348,0.0,0.0,0.0,100.0716176766348,6.002336432186202e-08,0,0,0.0
66,0x4b252ab7fb2080850598db600c08a4f995250e12,296798.19794579,150953.28993044,5383746665216,8000,6900,1.572927350348196,152.90564462804252,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,296854.7482440508,0.0,0.0001905345067866166,1.0,0.0,100021167,6,0.76,0,150991720770.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,150953.3009266501,0.0,0.0,150953.3009266501,7.284511720723707e-08,0,0,0.0
67,0x3017398690838077ef8f13313fcab8f92e139911,398834.67261464,140641.41215174,13942029495826,7961,7022,2.257601641015532,152.72444580149244,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,296502.96442227956,0.0,0.25657676029394477,1.0,140112557584.0,100021167,6,0.76,0,0.0,99974555,6,0,0,4.992554020851543e+20,99990000,18,0.77,0,0.0,100695210,18,0,0,140142.2152090638,0.0,499.2054765449458,0.0,140641.42068560875,6.067820731815584e-08,0,0,0.0
68,0xb5072c1fa08846ec00d19b271869e3658268239c,291187.06056011,127483.03196712,7343603981936,8000,6900,1.827299248014211,150.01487714699982,1.044738134053e-05,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,291242.54174307745,0.017968426484907814,0.00019053450678992658,0.9999998590202526,0.0,100021167,6,0.76,0,127515469600.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,127483.02328876029,0.0,0.0,127483.02328876029,6.807462587928751e-08,0,0,0.0
69,0x21bfb456362763f0bf7eb8e6d71e6bbe4c584e12,288931.13249974,80582.94357113,11877953785369,8000,6900,2.8684098117582413,148.85265939673397,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,288986.1838532219,0.0,0.00019053451597826265,1.0,60029122192.0,100021167,6,0.76,0,0.0,99974555,6,0,0,2.0543175312182826e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,60041.828556294386,0.0,20541.12099465161,0.0,80582.949550946,7.420696896584819e-08,0,0,0.0
70,0x05756e208ab01acbb4d9d426d827dde45ca2c068,284846.09941452,101003.28108171,9554052751431,8000,6900,2.2561334353808897,146.7481162359199,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,284900.37242558,0.0,0.00019053450677934534,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,1.0030595253203775e+23,100695210,18,0,0,0.0,0.0,0.0,101003.28954463571,101003.28954463571,8.378862178945604e-08,0,0,0.0
71,0x83a59ce2ef545c019e77c542552ec0f0f58402b6,487604.13042557,292919.18091105,3928551314789,7741,6813,1.288595564784986,142.8748765933063,0.0,0,117.7249603969063,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,210316.2654205958,277380.7705051022,0.0,0.00019053468650250598,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
72,0x85f7872e6312c205468839e9c0a32353755181d9,277115.0374784,104919.11115343,8629026470667,8000,6900,2.1129804431770816,142.76519781931864,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,277167.8374579342,0.0,0.0001905345159710019,1.0,104896913970.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,104919.11749978004,0.0,0.0,0.0,104919.11749978004,6.048802712124194e-08,0,0,0.0
73,0x2a72625c3263feee4ded2b42fa21809ff7e03666,454292.40795428,190573.10454984,13011190622509,7920,7059,1.8879872264750388,140.44762914061843,15.13792211322915,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,272668.45309362625,26035.67647814217,0.3997952677186989,0.863351042668477,164507576455.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,164542.39777370825,0.0,0.0,0.0,164542.39777370825,0.1365917128632599,0,0,0.0
74,0xf0ca1c00765e7e20767e2529adc001a261ae2c43,632626.07146924,410492.69517653,1861756910106,7650,6783,1.17897090584242,135.81386942086442,0.0,0,0.0,199.73049946869452,1847.86124623,1786.5052977,1719.89763743,1941.42439258,369074.2496583622,0.0,263672.35894434113,0.0,0.00019053456520273996,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
75,0x1c446ba9fea8b6fa251ec5d4e271922c47b1e21c,259729.60409718,111757.60642406,6745582040299,8000,6900,1.859235267524545,133.80850294476463,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,259779.0915515788,0.0,0.0001905345159663855,1.0,0.0,100021167,6,0.76,0,111727674356.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,111699.24524926012,0.0,0.0,111699.24524926012,0.0005222121040999302,0,0,0.0
76,0x8389f35a1af9dfd0b19d435cd5404af976915be5,250003.60766789,70043.55159698,10245893769386,8000,6900,2.8554075510775974,128.7978264515189,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,250051.24198426428,0.0,0.00019053451595612279,1.0,70028732852.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,70043.5558338828,0.0,0.0,0.0,70043.5558338828,6.048954825416506e-08,0,0,0.0
77,0x4d8aa87b514c397559b0b89daeff54c07cb5198e,762519.23631389,376084.45220334,13975981116301,7596,6765,1.5401051772032974,128.77764106646845,0.0,0,147.067742602758,135.24563509103896,1847.86124623,1786.5052977,1719.89763743,1941.42439258,249915.16780649507,262737.3012806071,250012.05358535374,0.0,0.00019053467984408526,1.0,163103235727.0,100021167,6,0.76,0,141029722786.0,99974555,6,0,0,7.196007901165673e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,163137.75978890635,140993.8377730371,71952.88300375556,0.0,376084.48056569905,7.541486724730813e-08,0,0,0.0
78,0xcbd262645ec28cce917bd726df6943c6f1f3ff51,249716.17695328,135994.8025043,3630935959346,8000,6900,1.4689748275953665,128.64974678321832,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,249763.75650418043,0.0,0.00019053451594904127,1.0,0.0,100021167,6,0.76,0,136029425098.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,135994.8124107838,0.0,0.0,135994.8124107838,7.284457664333946e-08,0,0,0.0
79,0x23b8a2e6835d639dc8fd30345ef5ac69f912cb48,326056.1058704,80040.32287375,14813374001436,7950,6998,3.2385502064482794,126.57234396419169,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,245730.63599810767,0.0,0.2463547482353233,1.0,80023389164.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,80040.32771478435,0.0,0.0,0.0,80040.32771478435,6.048244397910511e-08,0,0,0.0
80,0xf0b1966e33fdac9350491c24c0c5d7a8f11bf06a,357874.85371913,181063.17656741,7034390817028,7937,7025,1.5687633277057837,126.45631945626495,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,245505.38318828162,0.0,0.3139909646153541,1.0,95359647028.0,100021167,6,0.76,0,0.0,99974555,6,0,0,8.569192951950553e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,95379.83180448641,0.0,85683.36032655358,0.0,181063.19213103998,8.595690338660556e-08,0,0,0.0
81,0x955739e215e70721cdaa09e6b1bce08b44ca76bb,242415.8988506,70169.21408922,9709775611769,8000,6900,2.763786392617922,124.88876124829855,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,242462.08744654665,0.0,0.00019053451595231886,1.0,0.0,100021167,6,0.76,0,70187078303.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,70169.2192009258,0.0,0.0,70169.2192009258,7.284826927585619e-08,0,0,0.0
