,user,collateral,debt,available_borrow,threshold,ltv,healthf,amount,ethdebt,collateral_steth_calc,diff_collateral,diff_debt
661,0xdda85a45ad5437ff9de9a0521370883d12d1ad56,12.877005589729142,5.445567753047438,3825876271557544288,8287,7200,1.9596073386905815,11.31693343903725,0.0,11.314000657468382,0.12137953357008964,1.0
664,0x0ddeb21984f9f641b813813bd3af63de508d5940,14.296889450879238,5.774450856455795,4459262612483562942,8299,7158,2.0547388574655034,11.35900980546567,0.0,11.356066119812882,0.2056967245337062,1.0
665,0xc411ed887ae13c9c6467be85a688459c5a4af3d5,11.089958346361655,6.237799110424225,1746970898956167006,8300,7200,1.4756271025301064,11.092832923263884,6.237799192816333,11.089958217309384,1.163685805312893e-08,1.3208522234938853e-08
667,0xdcff9a818d579624e4076ee2868da2b821f57ed2,27.973923752852084,2.966740887808185,17174484214245316453,8240,7200,7.7696415170856845,11.213381398176955,0.0,11.210475452103628,0.5992526629032274,1.0
668,0xba7b1b21dcb4f67ce451a5f9c2d3cc7b18b0db38,10.511137182275636,7.0344172398538465,533601531384611569,8300,7200,1.2402226885066092,10.513861847964574,0.0,10.511137182275636,0.0,1.0
669,0x1b638a1415747dc4e19b0951390ff241e4974da2,10.345523375267234,4.077551647498318,3371225182694090409,8300,7200,2.1058677225437514,10.348205111038148,0.0,10.345523375267234,0.0,1.0
670,0x920ef33c3dba9ea7607ab8f6b8181ad1dac80f9a,18.58855289539238,6.702385058927449,7471386523809239321,8414,7625,2.3335586166226636,10.518312750038994,0.0,10.515586930899465,0.43429771052775135,1.0
672,0xfe4c38e4a57a4b1ea05538168753343c48e45ffe,13.929749121510174,4.359645070883882,5990158526398176927,8365,7430,2.6727485725760847,10.87928972370193,0.0,10.876470357434918,0.2191912242956633,1.0
673,0x76fcb699a7fe8be9a24d4246b6c2799f3a0b5f84,21.747868806377213,11.338931128757707,4308660477430698846,8249,7195,1.5821435702066964,10.344012423168396,0.0,10.341331773931902,0.5244898768701661,1.0
674,0x53002be371de5f2cdacf4188c1a57eb237dc5976,10.48510637089222,6.657585700367406,891690886674992510,8300,7200,1.307176306774433,10.487824288951723,6.657585788304274,10.485106370892218,1.6941715005692336e-16,1.3208522189778212e-08
675,0x2be059ce1e60ca636b5a71b77486ec967900d73f,10.377488165691352,2.585031658742057,4886759820555716624,8300,7200,3.331996011884544,10.380178187280082,0.0,10.377488165691354,1.7117406553861476e-16,1.0
676,0xc1bd49fcdf54aeb8e9c71f2811787f1298926b16,211.31502974529755,106.02504662112398,44959542131891130255,7979,7145,1.5902682206430658,10.025981128170402,0.0,10.023382896695338,0.9525666351855014,1.0
678,0x8112a46619829277352f46c2323f64809dc396a7,80.6375388585881,54.407901219177994,10747230178561188975,8538,8080,1.2654105219040224,10.01620357577925,0.0,10.01360787815539,0.8758195250016746,1.0
679,0x72440ba5027a4d746373cb17b27b115152c8f279,10.05687514932231,5.576578095824737,1664372011687327222,8300,7200,1.4968330453736836,10.059482062559397,0.0,10.056875149322313,1.7663109196696664e-16,1.0
680,0x1fc9eea2c6b20b04857a1f3357d9638a231b8452,10.285190774126496,3.8774902218377667,3527847135533310446,8300,7200,2.201606671874198,10.287856870660152,3.877490273053682,10.285190774126496,0.0,1.3208522156977234e-08
681,0xecb3a62424f82aee7740bf2baee1daab054e0be2,15.262674892978275,3.894275051918268,7000222286689624516,8300,7138,3.2529854702820415,10.542864190155145,0.0,10.540132008513666,0.3094177735933598,1.0
682,0xf9ebe622b1f4a5857598c36c81d0caf5bd396715,9.954426137138874,4.628584690009763,2538602128730226116,8300,7200,1.78503241210173,9.95700649384801,0.0,9.954426137138874,0.0,1.0
