,Unnamed: 0,user,collateral,debt,available_borrow,threshold,ltv,healthf,amount,ethdebt,collateral_steth_calc,diff_collateral,diff_debt,usdc,usdc_price,usdc_decimals,usdc_threshold,usdt,usdt_price,usdt_decimals,usdt_threshold,dai,dai_price,dai_decimals,dai_threshold,fei,fei_price,fei_decimals,fei_threshold,tusd,tusd_price,tusd_decimals,tusd_threshold,susd,susd_price,susd_decimals,susd_threshold,usdp,usdp_price,usdp_decimals,usdp_threshold,frax,frax_price,frax_decimals,frax_threshold,gusd,gusd_price,gusd_decimals,gusd_threshold,busd,busd_price,busd_decimals,busd_threshold,fei_debt,usdc_debt,usdt_debt,dai_debt,frax_debt,gusd_debt,susd_debt,tusd_debt,debt_stable_calc,diff_debt_stable,usdc_collateral,dai_collateral,fei_collateral,tusd_collateral,collateral_stable_calc
0,3,0x171c53d55b1bcb725f660677d9e8bad7fd084282,32170.58914054161,22850.09381627766,312730364912300751372,8300,7200,1.1685548952813576,32178.81200565736,0.0,32170.4728714505,3.6141424269081593e-06,1.0,500308098126.0,580223303700951,6,0.875,24378196728716.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,1.4397462924606643e+25,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,290.2904175630073,14159.951167623694,0.0,0.0,0.0,0.0,8399.861334576957,22850.10291976366,3.984003774664911e-07,200386860,0,0,0,0.11626912592745996
1,5,0x06185ca50a8ab43726b08d8e65c6f2173fb2b236,25979.649816488803,11733.210668256756,6972137199615181591999,8300,7200,1.8377842141727616,25986.38418397332,0.0,25979.649816488807,1.4003186466288526e-16,1.0,0.0,580223303700951,6,0.875,12462940731520.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,7239.035525356778,0.0,0.0,0.0,0.0,0.0,7239.035525356778,0.3830302949437874,0,0,0,0,0.0
2,7,0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757,21177.107478510065,6867.768813709071,8379748570818176400932,8300,7200,2.5593463734651483,21182.596945266807,0.0,21177.107478510068,1.7178827707152321e-16,1.0,0.0,580223303700951,6,0.875,6002684993677.0,580844896987157,6,0,5.820438687753987e+24,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,3486.6289467986703,3381.1410434651216,0.0,0.0,0.0,0.0,6867.769990263792,1.7131542330717128e-07,0,0,0,0,0.0
3,8,0x78e96be52e38b3fc3445a2ed34a6e586ffab9631,20657.25613573184,13608.509480009378,1235794779127519926170,8282,7186,1.2571795284961154,20459.50280380542,2232.331568148673,20454.20072678478,0.0098297376773008,0.8359606118930275,19606553673928.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,11376.179346876525,0.0,0.0,0.0,0.0,0.0,0.0,11376.179346876525,0.1640392826570831,0,0,0,0,0.0
4,11,0x3b69035f18e923ad2144f775a6156931f9b15d2d,16876.492666360373,6915.41879883181,5098956330350138501449,8212,7119,2.00406890468532,14904.377064715623,0.0,14900.514597680158,0.1170846400223251,1.0,11918548646785.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,6915.419671158093,0.0,0.0,0.0,0.0,0.0,0.0,6915.419671158093,1.26142220454965e-07,0,0,0,0,0.0
5,12,0xef001a0d62d43ccab7ac9c461f538e707a9edbf2,28990.98569728292,8896.865727336668,13460982442407920357334,8446,7712,2.752181191707737,14836.586773074874,0.0,14832.741873883111,0.4883671073221474,1.0,15333522098920.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,8896.866849606902,0.0,0.0,0.0,0.0,0.0,0.0,8896.866849606902,1.2614220205018767e-07,0,0,0,0,0.0
6,13,0x0082ce7f8a3e3c69e7c5cd801760d40d55ce119c,14005.57391164562,7555.879890061156,2528133326323690633329,8300,7200,1.538487444983959,14009.204394820676,0.0,14005.57391164562,0.0,1.0,0.0,580223303700951,6,0.875,13008431469012.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,7555.881036582767,0.0,0.0,0.0,0.0,0.0,7555.881036582767,1.51738993600034e-07,0,0,0,0,0.0
7,14,0x99fd1378ca799ed6772fe7bcdc9b30b389518962,12030.59084883607,2381.372909224652,6280652501937318060380,8300,7200,4.19312337259479,12033.709382781068,0.0004806864336492,12030.59084883607,0.0,0.9999997981473496,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0
8,17,0xbebcf4b70935f029697f39f66f4e5cea315128c3,11021.393525771722,5170.380234718567,2765023103837073142301,8300,7200,1.7692618745840571,11024.250458590996,0.0,11021.393525771722,0.0,1.0,8911019005859.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,5170.380886921474,0.0,0.0,0.0,0.0,0.0,0.0,5170.380886921474,1.2614215523020947e-07,0,0,0,0,0.0
9,18,0x92d78e32b990d10aeca0875dc5585f1a6f958179,10297.350702364974,6656.40364498986,757688860712922820203,8300,7200,1.2839968155170298,10300.019950959027,1173.196500843807,10297.350702364974,0.0,0.8237491949985862,7147053862821.0,580223303700951,6,0.875,1466388767418.0,580844896987157,6,0,8.341698242665558e+23,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,4146.887204014644,851.7444325540323,484.57616020968754,0.0,0.0,0.0,0.0,5483.207796778363,0.17625070695563025,0,0,0,0,0.0
10,19,0x1f244e040713b4139b4d98890db0d2d7d6468de4,10019.158514045172,5081.360905445238,2132433224667286747711,8300,7200,1.6365500741634174,10021.755650488343,0.0,10019.158514045172,0.0,1.0,8757596330221.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,5081.361475200153,0.0,0.0,0.0,0.0,0.0,0.0,5081.361475200153,1.1212644123874046e-07,0,0,0,0,0.0
11,23,0x6fc6f371763371f0fd66e65b157017eb7ce7e1a1,11829.59932132909,2376.512714963139,6357280463974128498783,8352,7383,4.157386279049343,9759.835353739962,0.0,9757.306093901612,0.1751786490089378,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,4.091029866977092e+24,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,2376.5131350632923,0.0,0.0,0.0,0.0,2376.5131350632923,1.7677168346737494e-07,0,0,0,0,0.0
12,21,0xf929122994e177079c924631ba13fb280f5cd1f9,12814.572901374691,4982.003948027745,4537942260403514136370,8357,7429,2.1495644494457538,9737.384728447514,0.0,9734.861286685273,0.2403288535944136,1.0,294438036.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.17083980998313958,0.0,0.0,0.0,0.0,0.0,0.0,0.17083980998313958,0.9999657086160979,0,0,0,0,0.0
13,25,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,10488.483970710162,7204.796683696684,506336731569426996811,8297,7352,1.207847428948292,8020.402907198045,0.0,8018.324421012026,0.2355115912458112,1.0,5804787931713.0,580223303700951,6,0.875,4242974157195.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,3368.0732310219273,2464.5098872550993,0.0,0.0,0.0,0.0,0.0,5832.583118277027,0.19045833292211556,0,0,0,0,0.0
14,26,0x8cc2af700d686e7e21135681511992c972dbd8ea,16316.592042783272,3081.710112822996,8666236157980959256229,8245,7200,4.365443097096235,7499.541622395811,0.0,7497.598117332041,0.5404923958585959,1.0,5311249103406.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,3081.710501556943,0.0,0.0,0.0,0.0,0.0,0.0,3081.710501556943,1.2614228234188384e-07,0,0,0,0,0.0
15,29,0x41339d9825963515e5705df8d3b0ea98105ebb1c,6037.41978906999,1572.9767550870608,2773965493043331789167,8300,7200,3.1857167683642853,6038.98479105443,0.0,6037.41978906999,0.0,1.0,2710985445476.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,1572.9769314592793,0.0,0.0,0.0,0.0,0.0,0.0,1572.9769314592793,1.1212639848453056e-07,0,0,0,0,0.0
16,28,0x664dd5bcf28bbb3518ff532a384849830f2154ea,6821.938395727847,1325.6195168328838,3669403776519045471963,8368,7322,4.306362404186544,5781.695123135548,0.0,5780.196797729174,0.152704632843218,1.0,0.0,580223303700951,6,0.875,2282226643586.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,1325.6196996950553,0.0,0.0,0.0,0.0,0.0,1325.6196996950553,1.3794468857159807e-07,1795415476616,0,0,0,1041.7418993579531
17,34,0x10124bda2119db4802905a889c0d46a0c4af26ea,4568.415276226448,1544.8508201552622,1744865020255403512144,8300,7201,2.4544665606526763,4563.715164464845,0.0,4562.532478378371,0.0012877108345843,1.0,2662511111705.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,1544.850993373967,0.0,0.0,0.0,0.0,0.0,0.0,1544.850993373967,1.1212649303805385e-07,10138854321,0,0,0,5.882799549873283
18,37,0xcc5b1fef95f632c4a25f95ad88bfe12f928d04cb,4306.327779953032,2002.444575992624,1098111425573559147882,8300,7200,1.7849443126730429,4307.444053420297,0.0,4306.327779953032,2.111995993446759e-16,1.0,57915760602.0,580223303700951,6,0.875,2648050876395.0,580844896987157,6,0,7.414819648496875e+23,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,33.604073952845816,1538.1068385164047,430.73301495593506,0.0,0.0,0.0,0.0,2002.4439274251854,3.238878351380742e-07,0,0,0,0,0.0
19,39,0x8e1493554901ae0e5cfd17bfb5a860e6a21a1901,4214.035112749722,1721.6419019214334,1312463379258367090236,8300,7200,2.031577611859196,4215.127462386549,0.0,4214.035112749723,2.1582513610795922e-16,1.0,0.0,580223303700951,6,0.875,2964030756477.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,1721.6421394126482,0.0,0.0,0.0,0.0,0.0,1721.6421394126482,1.379446066050155e-07,0,0,0,0,0.0
20,38,0xd76f1c2764a5f22548713cde767b5b752170d6d7,5209.873652941507,3110.391599873444,724596396056799422463,8340,7361,1.3969413454981066,4139.722463613274,0.0,4138.649655170341,0.2056141989482509,1.0,2019507495993.0,580223303700951,6,0.875,0.0,580844896987157,6,0,3.336875988149381e+24,580908282837672,18,0.87,0.0,564993868543894,18,0.075,3.1192709274105047e+20,583426495248742,18,0.825,0.0,579347611866053,18,0,44679740105724444053,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,1171.7653111738937,0.0,1938.4189003181168,0.0,0.0,0.0,0.18198653049104038,3110.3661980225015,8.166769400902765e-06,0,0,0,0,0.0
21,41,0x0db87155511f190034a2b73d98f699bfebfbd85f,3908.8106901521937,2612.9228885531707,201420808356408922854,8300,7200,1.241641261990232,3909.823920422841,351.05016312250723,3908.8106901521937,0.0,0.8656484794632071,1044427436963.0,580223303700951,6,0.875,2850798711388.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,606.0011379505887,1655.8718838472828,0.0,0.0,0.0,0.0,0.0,2261.8730217978714,0.13435140711315932,0,0,0,0,0.0
22,45,0x28ec41b848c4a62a37a3054a69d2f76cc8e9677b,8718.747237620804,5629.476953485355,1258333364235081207337,8500,7900,1.3164518148332385,2903.700288283237,0.0,2902.947794797889,0.6670453087260214,1.0,0.0,580223303700951,6,0.875,9691877744370.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,5629.477730040712,0.0,0.0,0.0,0.0,0.0,5629.477730040712,1.379444953323378e-07,0,0,0,0,0.0
23,47,0x54b39326f823dbc2af9ccb90e69c1552c70ce488,2825.4181013476614,1844.4232476693585,189877785300957965507,8297,7200,1.2709931961931105,2750.054436156097,0.0,2749.3417599698146,0.0269256933483791,1.0,0.0,580223303700951,6,0.875,3175414833916.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,1844.4235020974293,0.0,0.0,0.0,0.0,0.0,1844.4235020974293,1.3794451522813268e-07,0,0,0,0,0.0
24,46,0x47415c9e7a0900695e1ca0d110864505567ce0a3,2737.8180228660517,1764.7319607538657,206497015709691475888,8300,7200,1.28766804790462,2738.527711903507,0.0,2737.8180228660517,0.0,1.0,236949190336.0,580223303700951,6,0.875,2490869494217.0,580844896987157,6,0,3.1061690145128884e+23,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,137.4834420260194,1446.8088347769253,180.43993084242658,0.0,0.0,0.0,0.0,1764.7322076453713,1.399031190743865e-07,0,0,0,0,0.0
25,48,0xa45420a6f2bb98406b6c6a5cc1670b7c92407e2b,2620.20068552368,1087.210387841094,799334105735955353424,8300,7200,2.000318055554227,2620.879886145094,0.0,2620.20068552368,0.0,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,1.871570112097907e+24,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,1087.2105800291044,0.0,0.0,0.0,0.0,1087.2105800291044,1.76771683417231e-07,0,0,0,0,0.0
26,50,0xe27af11510d86869c66cc12aab59a4108411207d,2622.2386795823427,354.2920133600132,1530310925655816653542,8284,7187,6.1312771393428855,2606.817739972209,0.0,2606.142183553823,0.0061384557225291,1.0,0.0,580223303700951,6,0.875,609959843101.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,354.2920622323028,0.0,0.0,0.0,0.0,0.0,354.2920622323028,1.3794352611313473e-07,0,0,0,0,0.0
27,52,0x9a1c56fb30024ed08b9c520b3d6aec28768bc001,2487.9296273464047,619.1768597085314,1172132471980880023140,8300,7200,3.335043224434415,2488.574541057887,0.0,2487.9296273464047,0.0,1.0,0.0,580223303700951,6,0.875,1065993604028.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,619.1769451206119,0.0,0.0,0.0,0.0,0.0,619.1769451206119,1.379445616011743e-07,0,0,0,0,0.0
28,54,0x60ee8465dc43245c6c2989b1089e476d3a0a717d,3124.438769348344,2499.2637501686468,0,8392,7364,1.0491205720325432,2483.0387007627864,0.0,2482.3952216634693,0.2054908401417588,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1106545926926,0,0,0,642.0437334178348
29,53,0x0ae6ca42d023280da7f11499e6576c33adf1c15f,2347.577539695296,1020.6613056084644,663960336876879773737,8260,7176,1.8998457540548437,2254.9923537190284,0.0,2254.407972795649,0.0396875354803998,1.0,988120031666.0,580223303700951,6,0.875,770138749079.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,573.330269226335,447.33116237460973,0.0,0.0,0.0,0.0,0.0,1020.6614316009448,1.2344200728334337e-07,0,0,0,0,0.0
30,55,0x598b014cbd88f3e131fb3b9341ba57e85d8febc6,2309.8572318509982,1026.6197585999887,636477448332730026500,8292,7200,1.865669933396574,2135.0094456627985,205.30453055428637,2134.456158291681,0.0759358938468938,0.8000189175841871,192805298222.0,580223303700951,6,0.875,41847145827.0,580844896987157,6,0,1.002578922394393e+24,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,1.763156723968397e+23,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,111.87012710541595,24.306701107090355,582.4064002173704,101.84115709798105,0.0,0.0,0.0,820.4243855278578,0.2008488258138744,0,0,0,0,0.0
31,59,0x789268fa8b0704aff44ace685703ad81759030b3,2026.0397571539588,677.0463161377978,793655943580260922825,8316,7259,2.4885367838059653,1912.201006714054,0.0,1911.705460115793,0.0564324054522873,1.0,538586149446.0,580223303700951,6,0.875,627613616641.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,312.50023495913223,364.5461665055787,0.0,0.0,0.0,0.0,0.0,677.0464014647109,1.260281772083492e-07,0,0,0,0,0.0
32,62,0x5d3f81ad171616571bf3119a3120e392b914fd7c,1867.795451719433,1221.6448694969267,123167855741065031884,8300,7200,1.2690023620084705,1868.2796160960368,0.0,1867.795451719433,0.0,1.0,2105473820822.0,580223303700951,6,0.875,0.0,580844896987157,6,0,5.216359503290384e+16,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,1221.6449761732051,0.0,3.0302264417203887e-05,0.0,0.0,0.0,0.0,1221.6450064754695,1.1212631932701109e-07,0,0,0,0,0.0
33,60,0x9173b85059c8324f66337059c1e93ebb7bde52f4,1855.9989856248967,746.7493589813135,589569910668612414162,8300,7200,2.0629132647266366,1856.4800921566775,0.0,1855.9989856248967,0.0,1.0,0.0,580223303700951,6,0.875,1285626276249.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,746.7494619918327,0.0,0.0,0.0,0.0,0.0,746.7494619918327,1.3794523951592986e-07,0,0,0,0,0.0
34,64,0x3480a76f8774f3fdd6ce625ce657ef11a9b11616,2667.808244832944,1170.843381538121,749978554741598458177,8264,7200,1.8829817619447025,1733.8900882998216,0.0,1733.4407509487803,0.350237876239367,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,2.0155394975444947e+24,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,1170.8435885100766,0.0,0.0,0.0,0.0,1170.8435885100766,1.7677168339749277e-07,0,0,0,0,0.0
35,67,0xa1175a219dac539f2291377f77afd786d20e5882,1722.020130045018,116.38862127460594,1123465872357807004697,8300,7200,12.280209974866413,1722.4665069767077,0.0,1722.020130045018,0.0,1.0,0.0,580223303700951,6,0.875,200378169686.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,116.38863732973975,0.0,0.0,0.0,0.0,0.0,116.38863732973975,1.3794418764324185e-07,0,0,0,0,0.0
36,63,0x718a8c40a8d382330d886f3bbfe59d9b992777e2,1701.4865213077474,1068.0371761391473,157033119202430650049,8300,7200,1.3222702769490862,1701.927575578508,130.42164115130444,1701.4865213077471,1.3363236945801642e-16,0.8778866091321219,0.0,580223303700951,6,0.875,51008165319.0,580844896987157,6,0,1.563048580776892e+24,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,29.62783253021843,907.9878670509645,0.0,0.0,0.0,0.0,937.615699581183,0.12211323675962808,0,0,0,0,0.0
37,71,0x05e70979fd3355133f91fc7c6597a8274169b3be,1678.3796353574744,1040.617452506002,167815884951379420959,8300,7200,1.3386812742684313,1678.8146999300482,159.90417160830333,1678.3796353574744,0.0,0.8463372190969658,758527642847.0,580223303700951,6,0.875,758546693667.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,440.11541488118144,440.5979761429571,0.0,0.0,0.0,0.0,0.0,880.7133910241386,0.15366267507505718,0,0,0,0,0.0
38,70,0xd3a47404c47c9e5325339592626eaf2fa3202b23,1565.1625134823742,623.3497006280135,503567309079295900939,8300,7200,2.084038678259677,1565.5682302496605,0.0,1565.1625134823742,0.0,1.0,1074327360769.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,623.3497705217127,0.0,0.0,0.0,0.0,0.0,0.0,623.3497705217127,1.1212598505939045e-07,0,0,0,0,0.0
39,72,0x7eb9a809767da988820352658c1a556fde2bccd1,1506.3960686739715,796.3704180271016,288234751418158183135,8300,7200,1.5700090167799867,1506.7865521783815,0.0,1506.3960686739715,0.0,1.0,0.0,580223303700951,6,0.875,1371055391917.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,796.3705278817162,0.0,0.0,0.0,0.0,0.0,796.3705278817162,1.379441176116567e-07,0,0,0,0,0.0
40,73,0x0cd420966fce68bad79cd82c9a360636cf898c1e,32390.927454651646,11814.932000015207,14444392887470882549470,8550,8107,2.3440035857753148,1500.8310596497452,0.0,1500.4421195103128,0.9536770868444264,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,2.033872547116387e+25,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,11814.934088560627,0.0,0.0,0.0,0.0,11814.934088560627,1.767716834601982e-07,0,0,0,0,0.0
